7614;Stewart;Old English;Male;Steward;Stuart
7615;Stig;Norse;Male;Wanderer;Styge, Styg
7616;Stiggur;Gypsy;Male;Gate;
7617;Stillman;Old English;Male;Silent man;
7618;Stockard;Old English;Female;? (Last name);
7619;Stockley;Old English;Male;From the tree stump field;
7620;Stockton;Old English;Male;From the tree stump town;
7621;Stockwell;Old English;Male;From the tree stump well;
7622;Stoddard;Old English;Male;Horse guard;
7623;Storm;Old English;Male/Female;Storm;Stormi, Stormie, Stormy
7624;Strahan;Irish Gaelic;Male;Minstrel, wise man;Strachan
7625;Stratford;Old English;Male;From the street river crossing;
7626;Strom;German;Male;River;
7627;Struthers;Irish Gaelic;Male;From near the brook;
7628;Sture;Norse;Male;Contrary;
7629;Styles;Old English;Male;From the stile;
7630;Subhash;Hindu;Male;Good speaker;
7631;Subira;African - Swahili;Female;Patience;
7632;Sudarshana;Hindu;Female;Good eyesight;
7633;Sudas;Hindu;Male;Good helper;
7634;Sudhir;Hindu;Male;Wise;
7635;Sudi;African - Swahili;Male;Fortune;
7636;Suffield;Old English;Male;From the southern field;
7637;Sugden;German;Male;From the valley of pigs;
7638;Sugi;Japanese;Female;Cedar tree;
7639;Suhad;Arabic;Female;Insomnia;Suhair, Suhar, Suhayr
7640;Suhaila;Hindu;Female;Star;Suhayila
7641;Suhailah;Arabic;Female;Gentle;
7642;Suhayl;Arabic;Male;Star;Suhail
7643;Suibhne;Irish Gaelic;Male;Pleasant;Sivney
7644;Sujata;Hindu;Female;Noble, highborn;
7645;Sujay;Hindu;Male;Successful, victorious;
7646;Sujit;Hindu;Male;Winner;
7647;Sukoji;African;Female;First daughter born after a son;
7648;Sula;Icelandic;Female;Large bird;
7649;Sulaiman;Arabic;Male;Peaceable;Suleiman, Suleyman
7650;Sulakhna;Hindu;Female;? (The wife of the founder of the Sikh religion);
7651;Suletu;NAm. Indian - Miwok;Female;Flight;
7652;Sulktalthscosum;NAm. Indian - Salish;Male;Half of the sun;
7653;Sullivan;Irish Gaelic;Male;Dark eyed, black eyed;Sully
7654;Sully;Old English;Male;From the south meadow;Sulley
7655;Sulwen;Welsh;Female;Bright sun;
7656;Sulwyn;Welsh;Male;Bright sun;
7657;Suma;African - Tanzanian;Female;Ask, request;
7658;Suman;Hindu;Male;Smart;
7659;Sumantra;Hindu;Male;Good advice;
7660;Sumati;Hindu;Female;Unity, wholeness;
7661;Sumi;Japanese;Female;Clear;
7662;Sumiko;Japanese;Female;Child of goodness or Beautiful child;
7663;Summer;Old English;Female;Summer;Somer, Sommer
7664;Sun-Hi;Korean;Female;Loyalty;
7665;Sunayana;Hindu;Female;Beautiful, lovely eyes;Sunayani
7666;Sundara;Hindu;Male;Beautiful;Sundar, Sundarama, Sunder
7667;Sundari;Hindu;Female;Beautiful, lovely;Sundara
7668;Sundeep;Punjabi;Male;Enlightened being;
7669;Suni;NAm. Indian;Female;Zuni Indian;
7670;Sunil;Hindu;Male;Dark blue;
7671;Sunita;Hindu;Female;Well-behaved;
7672;Sunki;NAm. Indian;Female;Successful hunter;
7673;Sunniva;Norse;Female;Gift of the sun;Synnova, Synnove
7674;Sunny;Old English;Female;Bright, happy;Sunnie, Sunni, Sunita, Sunshine
7675;Suragana;Hindu;Female;Divine;
7676;Suraj;Hindu;Male;Sun;
7677;Surata;Hindu;Female;Joy, happiness;
7678;Suri;Hindu;Female;Knife;
7679;Surina;Hindu;Female;Goddess;
7680;Surya;Hindu;Female;Sun god;
7681;Susan;Hebrew;Female;Lily;Shoshana, Shushana, Sioux, Siouxsie, Sosanna, Sue, Suke, Sukee, Sukey, Suki, Sukie, Suky, Susann, Susanna, Susannah, Susanne, Susetta, Susette, Susi, Susie, Susy, Suzan, Suzane, Suzanna, Suzannah, Suzanne, Suze, Suzetta, Suzette, Suzi, Suzie, Suzy, Zsa Zsa, Zusa, Zuza
7682;Sushanti;Hindu;Female;Silence;
7683;Sushoban;Hindu;Male;Attractive, handsome;
7684;Sushobhana;Hindu;Female;Beautiful, lovely;
7685;Susruta;Hindu;Male;Good reputation;Sushrut, Sushruta
7686;Sutcliff;Old English;Male;From the southern cliff;
7687;Sutherland;Norse;Male;From the southern land;
7688;Sutki;NAm. Indian;Female;A broken clay pot;
7689;Sutton;Old English;Male;From the southern town;
7690;Suzu;Japanese;Female;Long-lived or Crane;
7691;Suzuki;Japanese;Female;Little tree;Suzue, Suzuko
7692;Suzuko;Japanese;Female;Peace child;
7693;Suzume;Japanese;Female;Sparrow, bird;
7694;Svanhild;Norse;Female;Battle swan;
7695;Svannt;Norse;Female;Slender, thin;
7696;Svea;Norse;Female;Kingdom;
7697;Sven;Norse;Male;Youth;Svend, Sveinn, Swen, Swenson
7698;Svetlana;Czech;Female;Star;Svetla, Svetlanka, Svetluse, Svetluvska
7699;Swain;Norse;Male;Competent;
7700;Swarup;Hindu;Female;? (Nehru's mother);
7701;Sweeney;Irish Gaelic;Male;Small hero;
7702;Swietomierz;Polish;Male;Holy, famous;
7703;Swinburne;Old English;Male;From the swine stream;
7704;Swinford;Old English;Male;From the swine ford;Swynford
7705;Swinton;Old English;Male;From the swine town;
7706;Swoosie;Invented;Female;?;Swoozie, Swoozy
7707;Sydney;Old French;Male/Female;From Saint Denis;Sydel, Sydelle, Sydnie, Sydny
7708;Sylvester;Latin;Male;Wooded;Sly
7709;Sylvia;Latin;Female;From the forest;Silva, Silvaine, Silvana, Silvania, Silvanna, Silvia, Silviana, Silvianne, Silvie, Sylva, Sylvana, Sylvanna, Sylvee, Sylvie, Silvine, Sylwia, Zilvia
7710;Syna;Greek;Female;Together;
7711;Syon;Hindu;Male;Happy;
7712;Syona;Hindu;Female;Happy, joyful;
7713;Syreeta;Arabic;Female;Companion;
7714;Szczesny;Polish;Male;Lucky;
7715;Tab;Old German;Male;Shining, brilliant;Tabb, Taber, Tabor
7716;Tabbai;Hebrew;Male;Good;
7717;Tabbebo;NAm. Indian - Paiute;Male;Man of the sun;
7718;Tabia;African - Swahili;Female;Talented;
7719;Tabib;Arabic;Male;Doctor;
7720;Tabina;Arabic;Female;Muhammed's follower;
7721;Tabitha;Greek;Female;Gazelle;Tabatha, Tabbitha, Tabby, Tabetha, Tabotha, Tabytha
7722;Tabor;Hungarian;Male;Encampment;Taber, Taibor, Taybor, Tayber
7723;Taci;NAm. Indian;Female;Tub;
7724;Tacita;Latin;Female;Silence, silent;Tace, Tacey
7725;Tad;Welsh;Male;Father;Tadd
7726;Tadao;Japanese;Male;Complacent, satisfied;
7727;Tadashi;Japanese;Male;Serves the master faithfully;
7728;Tadewi;NAm. Indian - Omaha;Female;Wind;Tadi
7729;Tadhg;Irish Gaelic;Male;Poet;
7730;Tadi;NAm. Indian - Omaha;Male;Wind;
7731;Tadita;NAm. Indian;Female;Runner;Tadeta
7732;Tadzi;NAm. Indian - Carrier;Male;Loon;
7733;Taffy;Welsh;Female;Loved one;
7734;Taggart;Irish Gaelic;Male;Son of the priest;
7735;Taghee;NAm. Indian - Bannock;Male;Chief;
7736;Taghrid;Arabic;Female;Singing bird;
7737;Taha;Polynesian;Male;One;
7738;Tahatan;NAm. Indian - Sioux;Male;Hawk;
7739;Tahcawin;NAm. Indian - Sioux;Female;Deer, doe;
7740;Tahe Gahe;NAm. Indian - Osage;Male;Buck antlers;
7741;Taheton;NAm. Indian - Sioux;Male;Crow;
7742;Tahi;Polynesian;Male;Ocean;
7743;Tahir;Arabic;Male;Pure, unsullied;Taheer
7744;Tahira;Arabic;Female;Virginal, pure;
7745;Tahiyya;Arabic;Female;Welcome;Tahiyyah
7746;Tahnee;Old English;Female;Little one;
7747;Tahoma;NAm. Indian - Navajo;Male;Shoreline;
7748;Tai;Vietnamese;Male;Skill;
7749;Taima;NAm. Indian - Fox;Female;Thunder;Taimah, Taiomah
7750;Taimah;NAm. Indian - Fox;Male;Thunder;
7751;Tain;NAm. Indian - Omaha;Female;New moon;Tainee
7752;Taipa;NAm. Indian;Female;Quail;
7753;Tait;Norse;Male;Cheerful, happy;Tate, Tayte
7754;Taiwo;African - Nigerian;Female;First born of twins;
7755;Taiwo;African - Nigerian;Male;First born twin;
7756;Taizo;Japanese;Male;Third son;
7757;Taj;Hindu;Male;Crown;
7758;Taji;Japanese;Male;Possibly Silver and yellow color;
7759;Taka;Japanese;Female;Honorable;
7760;Takala;NAm. Indian - Hopi;Female;Cornstalk;Takalah
7761;Takara;Japanese;Female;Treasure;
7762;Takayren;NAm. Indian - Tlingit;Female;Commotion, ado;
7763;Takeko;Japanese;Female;Bamboo child;
7764;Takenya;NAm. Indian - Miwok;Female;Falcon in flight;
7765;Takeo;Japanese;Male;Strong like bamboo;
7766;Takeshi;Japanese;Male;Bamboo;
7767;Taki;Japanese;Female;Waterfall;
7768;Takia;Arabic;Female;Worshipper, follower;
7769;Taklishim;NAm. Indian - Apache;Male;Gray;
7770;Takoda;NAm. Indian - Sioux;Male;Friends;
7771;Takuhi;Armenian;Female;Queen;Takoohi
7772;Tal;Hebrew;Male;Dew;Talor
7773;Tala;NAm. Indian;Female;Wolf;
7774;Talal;Hebrew;Female;Dew;Talila
7775;Talasi;NAm. Indian;Female;Cornflower;
7776;Talbot;Old English;Male;? (Last name);Talbert, Talbott
7777;Tale;African - Botswana;Male/Female;Green;
7778;Talfryn;Welsh;Male;High hill;
7779;Talia;Hebrew;Female;Heaven's dew;Talie, Talley, Tallia, Tallie, Tally, Talora, Talya, Thalie, Thalya
7780;Talib;Arabic;Male;Searcher;
7781;Taliba;Arabic;Female;Seeker of knowledge;Talibah
7782;Taliesin;Welsh;Male;Radiant brow;
7783;Talise;NAm. Indian - Creek;Female;Beautiful water;
7784;Talitha;Aramaic;Female;Young girl;Taleetha, Taletha, Talicia, Talisha, Talita
7785;Talli;NAm. Indian - Lenapi;Male;Leader, chief;
7786;Tallis;Old English;Female;Forest;
7787;Tallulah;NAm. Indian - Choctaw;Female;Leaping water;Talley, Tallie, Tallula, Talula, Talulah, Talulla
7788;Talmai;Hebrew;Male;Furrow;Talmi
7789;Talman;Hebrew;Male;To injure;
7790;Talof Harjo;NAm. Indian - Creek;Male;Crazy bear;
7791;Talor;Hebrew;Male;Morning dew;
7792;Talutah;NAm. Indian - Sioux;Female;Red;
7793;Talya;Hebrew;Female;Lamb;Talia
7794;Tam;Vietnamese;Male;Eight;
7795;Tama;Japanese;Female;Well-polished or Jewel;
7796;Tamah;Hebrew;Female;Marvel;Tama
7797;Tamaki;Japanese;Female;Bracelet;Tamako, Tamayo
7798;Tamanna;Hindu;Female;Want,desire;
7799;Tamara;Hebrew;Female;Palm tree;Tama, Tamah, Tamar, Tamarah, Tamarra, Tamary, Tamera, Tami, Tamma, Tammara, Tammee, Tammera, Tammey, Tammi, Tammy, Tamor, Tamour, Tamra, Thamar, Thamara, Thamarra
7800;Tamas;Hindu;Female;Night;Tamasa, Tamasi, Tamasvini
7801;Tameko;Japanese;Female;Child of good or advantage;
7802;Tamela Pashme;NAm. Indian - Creek;Male;Dull knife;
7803;Tami;Japanese;Female;Let people see benefit;Tamie
7804;Tamika;Japanese;Female;Child of the people;Tamiya, Tamiyo
7805;Tamiko;Japanese;Female;Child born with green grass (in the spring);
7806;Tammany;NAm. Indian - Delaware;Male;Friendly, affable;
7807;Tamohara;Hindu;Female;Sun;
7808;Tamsin;Aramaic;Female;Twin;Tamasin, Tamasine, Tamsine, Tamsyn, Tamzen, Tamzin (feminine of Thomas)
7809;Tan;Vietnamese;Male;New;
7810;Tanafa;Polynesian;Male;Drumbeat;
7811;Tanaka;Japanese;Female;Swamp dweller;
7812;Tanay;Hindu;Male;Son;
7813;Tanaya;Hindu;Female;Daughter;Tanuja
7814;Tandogan;Turkish;Male;rising sun;
7815;Tane;Japanese;Female;Seed;
7816;Tang Thuy;Vietnamese;Male;Deep pool;
7817;Tangerine;Old English;Female;From Tangiers;
7818;Tanh;Vietnamese;Male;Attitude;
7819;Tani;Japanese;Male/Female;Valley;
7820;Tanith;Irish Gaelic;Female;Estate, land;Tanita, Tanitha
7821;Tanjiro;Japanese;Male;Highly valued second son;
7822;Tanner;Old English;Male;Leather tanner;Tan, Tanney
7823;Tannishtha;Hindu;Female;Devoted, loyal;
7824;Tano;African - Ghanian;Male;River;
7825;Tansy;Latin;Female;Tenacious, everlasting;Tandie
7826;Tanton;Old English;Male;From the still river town;
7827;Tanvi;Hindu;Female;Young woman;
7828;Tao;Vietnamese;Female;Apple;
7829;Tapasya;Hindu;Female;Bitter;
7830;Taqiyya;Arabic;Female;Devotion;Takiyah, Takiyya, Takiyyah, Taqiyyah
7831;Tara;Irish Gaelic;Female;Rocky hill, pinnacle;Tarah, Taran, Tareena, Tarena, Tarin, Tarina, Tarra, Tarrah, Tarren, Tarryn, Taryn, Taryna, Teryn
7832;Taral;Hindu;Female;Rippling;
7833;Tarani;Hindu;Female;Light;Tarini
7834;Taree;Japanese;Female;Bending branch;
7835;Tarhe;NAm. Indian - Wyandot;Male;Tree;
7836;Tarik;Hindu;Male;Star;Taril, Tarin, Tariq
7837;Tarika;Hindu;Female;Star;
7838;Tarlam;Hindu;Female;Flowing;
7839;Tarleton;Old English;Male;From Thor's town;
7840;Taro;Japanese;Male;First son;
7841;Tarrant;Welsh;Male;Thunder;Tarrent
7842;Tarub;Arabic;Female;Cheerful;
7843;Tarun;Hindu;Male;Young;
7844;Tarunika;Hindu;Female;Girl;
7845;Tas;Gypsy;Male;Bird's nest;
7846;Tashunka;NAm. Indian - Sioux;Male;Horse;Tasunke
7847;Tashunka Witco;NAm. Indian - Sioux;Male;Crazy horse;
7848;Tasi Nagi;NAm. Indian - Sioux;Male;Yellow robe;
7849;Tasida;NAm. Indian;Female;Rides a horse;
7850;Tasina Sapewin;NAm. Indian - Oglala Sioux;Female;Black blanket;
7851;Tatanka Iyotanka;NAm. Indian - Sioux;Male;Sitting bull;
7852;Tate;Old English;Male/Female;Happy, cheerful;Tait, Tatum, Tayte
7853;Tatiana;Slavic;Female;?;Latonya, Tahnya, Tana, Tania, Tanis, Tanka, Tannia, Tannis, Tanya, Tarnia, Tarny, Tata, Tati, Tatianna, Tatie, Tatyana, Tatyanna, Tonia, Tonya, Tonyah
7854;Tatonga;NAm. Indian - Sioux;Male;Deer;
7855;Tatsu;Japanese;Female;Dragon;
7856;Tau;African - Botswana;Male;Lion;
7857;Taulaki;Polynesian;Female;Waiting;
7858;Tavas;Hebrew;Male;Peacock;
7859;Tavi;Hebrew;Male;Good;
7860;Tavish;Irish Gaelic;Male;Twin;Tavis, Tevis
7861;Tavor;Hebrew;Male;Name of a Mountain;Tabor
7862;Tawa;NAm. Indian - Hopi;Male;The sun;
7863;Tawagahe;NAm. Indian - Osage;Male;Builder;
7864;Tawfiq;Arabic;Male;Good luck;Tawfi
7865;Tawia;African;Female;Born after twins;
7866;Tawl;Arabic;Male;Tall;Taweel
7867;Tawnie;Old English;Female;Child;Tawny
7868;Tawno;Gypsy;Male;Small;
7869;Taya;Japanese;Female;Valley field or House in the field;
7870;Tayanita;NAm. Indian - Cherokee;Female;Beaver;
7871;Tayendanegea;NAm. Indian - Iroquois;Male;Gambler;
7872;Taylor;Old English;Male/Female;Tailor;Tailer, Talor, Tayler
7873;Tazu;Japanese;Female;Stork;
7874;Tcu Mana;NAm. Indian - Hopi;Female;Snake girl;
7875;Teagan;Old English;Female;Pretty, beautiful;Tegan, Teige
7876;Teague;Irish Gaelic;Male;Bard, poet;Teagan
7877;Teamhair;Irish Gaelic;Female;Hill;
7878;Tearlach;Scots Gaelic;Male;Man;
7879;Techomir;Czech;Male;Consolation;
7880;Tecla;Greek;Female;Fame of God;Tekli, Tecla, Telka, Thecla, Thekla
7881;Tecumseh;NAm. Indian - Shawnee;Male;Traveller;
7882;Tedmund;Old English;Male;Protector of the land;Tedmond
7883;Tegvyen;Welsh;Female;Lovely maiden;
7884;Teiji;Japanese;Male;Righteous second son;
7885;Teijo;Japanese;Male;Established, regulated;
7886;Tejomay;Hindu;Male;Glorious;Tej
7887;Tekahionwake;NAm. Indian - Mohawk;Female;Double wampum;
7888;Tekonsha;NAm. Indian - Algonquin;Male;Little caribou;
7889;Telamon;Greek;Male;? (Mythological figure);
7890;Telek;Polish;Male;Ironworker;
7891;Teleri;Welsh;Female;?;
7892;Teleza;African - Malawian;Female;Slippery;
7893;Telford;Old French;Male;Iron-piercer;Telfer, Telfor, Telfour
7894;Tem;Gypsy;Male;Country;
7895;Teman;Hebrew;Male;On the right;
7896;Temira;Hebrew;Female;Tall;Temora, Timora
7897;Temperance;Latin;Female;Moderation;
7898;Tempest;Old French;Male/Female;Storm, stormy;
7899;Templeton;Old English;Male;From the temple town;Temp
7900;Tendoy;NAm. Indian - Bannock;Male;To climb;
7901;Teneangopte;NAm. Indian - Kiowa;Male;Kicking bird;
7902;Tennant;Old English;Male;Tenant, renter;Tenant
7903;Tennesee;NAm. Indian - Cherokee;Male;?;
7904;Tennille;Old French;Female;? (Last name);Tenille
7905;Tennyson;Old English;Male;Son of Dennis;Tenny
7906;Tenskwatawa;NAm. Indian - Shawnee;Male;Open door;
7907;Tenuvah;Hebrew;Female;Fruit and vegetables;Tenuva
7908;Teo;Spanish;Male;God;
7909;Tera;Japanese;Female;Calm arrow (unwavering in flight);Terami
7910;Terena;Latin;Female;Latin clan name, possibly meaning Smooth, polished;Tereena, Terenia, Terina, Terrena, Terrina, Teryna
7911;Terence;Latin;Male;Possibly Smooth, polished (Latin clan name);Terencio, Terry
7912;Terentia;Greek;Female;Guardian;
7913;Terra;Latin;Female;The earth;Tera, Terah, Terrah
7914;Terrill;Old German;Male;Follower of Thor;Terrall, Terrel, Terryl, Tyrrell
7915;Tertia;Latin;Female;Third child;
7916;Tertius;Latin;Male;Third;
7917;Tesher;Hebrew;Male;Donation, gift;
7918;Teshuah;Hebrew;Female;Reprieve;Teshua, Teshura
7919;Tessa;Greek;Female;Fourth child;Tess, Tessia, Tessie
7920;Tet;Vietnamese;Male;Festival;
7921;Tetsu;Japanese;Female;Iron;
7922;Teva;Hebrew;Male;Nature;
7923;Tevy;Cambodian;Female;Angel;
7924;Thabiti;African - Kenyan;Male;Man;
7925;Thaddea;Greek;Female;Brave, courageous;Thada, Thadda
7926;Thaddeus;Aramaic;Male;Possibly Courageous;Tad, Tadd, Taddeo, Taddeusz, Tadeo, Tadio, Tadzio, Thad, Thaddaus
7927;Thai;Vietnamese;Male;Many;
7928;Thalassa;Greek;Female;From the sea, ocean;
7929;Thalia;Greek;Female;Blooming;Thaleia
7930;Thana;Arabic;Female;Thanksgiving, gratitude;
7931;Thandiwe;African - Zulu;Male/Female;Beloved;
7932;Thane;Old English;Male;Landholder;Thaine, Thayne
7933;Thang;Vietnamese;Male;Conquer;
7934;Thanh;Vietnamese;Male;End;
7935;Thao;Vietnamese;Female;Respect;
7936;Thatcher;Old English;Male;Roof thatcher;Thacher, Thatch, Thaxter
7937;The;Vietnamese;Female;Pledged;
7938;Thea;Greek;Female;Goddess;Theia, Thia
7939;Theano;Greek;Female;Divine name;Theone, Theoni
7940;Thekia;Greek;Female;Famous god;
7941;Thelma;Greek;Female;Will or A foundling;Telma
7942;Thema;African - Ghanian;Female;Queen;
7943;Themba;African;Male/Female;Hope;
7944;Theobald;Old German;Male;Brave people;Dietbald, Dietbold, Ted, Teddy, Teobaldo, Thebault, Theo, Thibaud, Thibault, Thibaut, Tibold, Tiebold, Tiebout, Tybald, Tybalt, Tybault
7945;Theodora;Greek;Female;Gift of God;Teddy, Teodora, Theadora, Theda, Theora, Theda, Dora, Theodosia
7946;Theodore;Greek;Male;Gift of God;Fedor, Feodor, Fyodor, Teador, Ted, Teddy, Tedor, Teodoro, Theo, Theodorus, Theodosios, Todor, Tudor
7947;Theodoric;Old German;Male;People's ruler;Dedrick, Derek, Derrick, Dieter, Dietrich, Dirck, Dirk, Rick, Ted, Teodorico, Thedric, Thierry
7948;Theola;Greek;Female;Speaker with God;
7949;Theone;Greek;Female;God's name;Theona, Theoni, Theonie
7950;Theophania;Greek;Female;Appearance of God;Theophanie, Tifani, Tiff, Tiffaney, Tiffani, Tiffanie, Tiffiney, Tiffini, Tiffney, Tifennie, Tiffie, Tiffany, Tiffy
7951;Theophila;Greek;Female;Beloved of God, God-loving;
7952;Theophilus;Greek;Male;Loved by God;Teofil, Theophile
7953;Theora;Greek;Female;Watcher, contemplator;
7954;Thera;Greek;Female;Wild, untamed;
7955;Theresa;Greek;Female;Reaper, harvest;Reza (Czech), Terasa, Teree, Teresa, Terese, Teresia, Teresina, Teresita, Teressa, Teri, Terie, Terise, Terrasa, Terresa, Terresia, Terri, Terrie, Terrise, Terry, Terrya, Tersa, Terza, Tess, Tessa, Tessie, Tessy, Therese, Theressa, Thereza, Thersa, Thersea, Trace, Tracee, Tracey, Traci, Tracie, Tracy, Trasey, Treacy, Treesy
7956;Theron;Greek;Male;Hunter;
7957;Theta;Greek;Female;Greek letter;
7958;Thetis;Greek;Female;Positive, determined;
7959;Thi;Vietnamese;Female;Poem;
7960;Thirza;Hebrew;Female;Pleasantness;Tirza, Thersa, Thirza, Tierza, Tirzah, Tyrzah
7961;Tho;Vietnamese;Male;Long life;
7962;Thocmetony;NAm. Indian - Paiute;Female;Flower;Tocmetone
7963;Thomas;Aramaic;Male;Twin;Tam, Tamas, Thom, Thomason, Thomson, Thompson, Tom, Tomas, Tomaso, Tomasso, Tomasz, Tome, Tomek, Tomey, Tomie, Tomislaw, Tomkin, Tomlin, Tommaso, Tommey, Tommie, Tommey
7964;Thomasina;Aramaic;Female;Twin;Thomasa, Thomasena, Thomasine, Toma, Tomasina, Tomasine, Tommi (feminine of Thomas)
7965;Thomasina;Hebrew;Female;Twin;Tammie, Tamsin, Thomasa, Thomasin, Thomasine, Toma, Tomasina, Tomasine, Tommie
7966;Thong;Vietnamese;Male;Smart;
7967;Thor;Norse;Male;Thunder;Thorin, Thorvald, Tor, Torre, Tyrus
7968;Thora;Norse;Female;Thunder or Thor's struggle;Thordia, Thordis, Thyra, Tyra
7969;Thorald;Norse;Male;Follower of Thor;Terrell, Terrill, Thorold, Torald, Tyrell
7970;Thorbert;Norse;Male;Thor's brightness;Torbert
7971;Thorberta;Norse;Female;Brilliance of Thor;
7972;Thorburn;Norse;Male;Thor's bear;Thor bjorn
7973;Thordis;Norse;Female;Spirit of Thor;Thordia
7974;Thorley;Old English;Male;From Thor's meadow;Thorleigh, Torley
7975;Thormond;Old English;Male;Defended by Thor;Thurmond, Thurmund
7976;Thorndike;Old English;Male;From the thorny bank;Thormdyke
7977;Thorne;Old English;Male;From the thorny thicket;
7978;Thornley;Old English;Male;From the thorny meadow;Thorhleigh, Thornly
7979;Thornton;Old English;Male;From the thorny town;
7980;Thorpe;Old English;Male;From the village;
7981;Thu;Vietnamese;Male/Female;Autumn;Tu
7982;Thuc;Vietnamese;Male;Alert, aware;
7983;Thuong;Vietnamese;Male;Chase;
7984;Thurayya;Arabic;Female;Star;Surayya, Surayyah, Thuraia, Thuraypa, Thurayyah
7985;Thurlow;Old English;Male;From Thor's hill;
7986;Thurston;Norse;Male;Thor's stone;Thorstan, Thorstein, Thorsten, Thurstain, Torsten, Torston
7987;Thuy;Vietnamese;Male;Tender, gentle;
7988;Thyra;Greek;Female;Shield-bearer;
7989;Tia;Spanish;Female;Aunt;Tiana, Tianna, Tiara
7990;Tibelda;Old German;Female;Bold, boldest;
7991;Tiberia;Latin;Female;From the river Tiber;Tibbie, Tibby
7992;Tibor;Slavic;Male;Sacred place;
7993;Tiernan;Irish Gaelic;Male/Female;Lord, ruler;Tierney, Tighearnan
7994;Tifara;Hebrew;Female;Festive, joyful;Tiferet, Tifhara
7995;Tigris;Irish Gaelic;Female;Tiger;
7996;Tilden;Old English;Male;From the fertile valley;
7997;Tilford;Old English;Male;From the fertile ford;
7998;Till;Old German;Male;People's ruler;Thilo, Tillman
7999;Tilon;Hebrew;Male;Hill;
8000;Tilton;Old English;Male;From the fertile estate;
8001;Timin;Arabic;Male;Sea serpent;
8002;Timothea;Greek;Female;Honor to God;Timaula, Timi, Timie, Timmi, Timmie
8003;Timothy;Greek;Male;Honoring God;Tim, Timmy, Timo, Timofei, Timofeo, Timon, Timoteo, Timotheo, Timotheus, Tymoteusz
8004;Timur;Hebrew;Male;Tall;Tamir
8005;Tin;Vietnamese;Male;Think;
8006;Tiponya;NAm. Indian;Female;Owl eating an egg;
8007;Tippah;NAm. Indian - Chickasaw;Female;?;
8008;Tipu;Hindu;Male;Tiger;
8009;Tira;Hebrew;Female;Camp;
8010;Tirion;Welsh;Female;Gentle, kind;
8011;Tiru;Hindu;Male;Devoted, loyal;
8012;Tiruvalluvar;Hindu;Male;Devout people;
8013;Tisa;African - Swahili;Female;Ninth child;
8014;Tita;Latin;Female;Title of honor;
8015;Titania;Greek;Female;Giant;
8016;Titilayo;African - Nigerian;Female;Eternal happiness;
8017;Tito;Spanish;Male;To honor;
8018;Titus;Latin;Male;?;Tito, Titos
8019;Tivon;Hebrew;Male;Lover of nature;
8020;Tivona;Hebrew;Female;Nature lover;
8021;Tiwa;NAm. Indian;Female;Onion;
8022;Tiwolu;NAm. Indian;Female;Chicken hawk sitting on eggs;
8023;Toal;Irish Gaelic;Male;Strong people;Tuathal, Tully
8024;Tobbar;Gypsy;Male;Road;
8025;Tobias;Hebrew;Male;God is good;Tobe, Tobey, Tobia, Tobiah, Toby, Tobin, Tobit
8026;Tobikuma;Japanese;Male;Cloud;
8027;Toby;Hebrew;Male/Female;God is good;Tobe, Tobee, Tobey, Tobi, Tobie, Tova, Tove
8028;Tohon;NAm. Indian;Male;Cougar;
8029;Tohuia;Polynesian;Female;Flower;
8030;Toirdealbhach;Irish Gaelic;Male;Like Thor;
8031;Toireasa;Irish Gaelic;Female;Strength;Triese
8032;Tokala;NAm. Indian - Sioux;Male;Fox;
8033;Toki;Japanese;Female;Chance, fortune;
8034;Tokiwa;Japanese;Female;Steady;
8035;Tokutaro;Japanese;Male;Virtuous, good;
8036;Tolikna;NAm. Indian;Female;Coyote ears;
8037;Toloisi;NAm. Indian;Female;Hawk killing a snake;
8038;Tomer;Hebrew;Male;Tall, also a type of tree;
8039;Tomi;Japanese;Male;Wealthy;
8040;Tomiko;Japanese;Female;Happiness child or Wealthy child;
8041;Tomlin;Old English;Male;Little Tom;Tomlinson
8042;Tomo;Japanese;Female;Intelligence;
8043;Tomochichi;NAm. Indian - Creek;Male;To fly;
8044;Ton Yah;NAm. Indian - Navajo;Male;Walking by a stream;
8045;Tong;Vietnamese;Male;Aromatic;
8046;Tooka;Japanese;Female;Ten days;Tookayo
8047;Topaz;Latin;Female;Topaz gem, jewel;
8048;Topsy;Old English;Female;The topsail;Toppsy, Topsey, Topsie
8049;Topwe;African;Male;Vegetable;
8050;Tor;African - Nigerian;Male;Leader, ruler;
8051;Tora;Japanese;Female;Tiger;
8052;Tora;Norse;Female;Thunder;
8053;Torao;Japanese;Male;Tiger;
8054;Torborg;Norse;Female;Thor's hall;Thorborg, Torbjorg
8055;Tordis;Norse;Female;Thor's goddess;
8056;Tori;Japanese;Female;Bird;
8057;Torin;Irish Gaelic;Male;Chief, ruler, leader;
8058;Torio;Japanese;Male;Bird's tail;
8059;Tormod;Scots Gaelic;Male;Man from the north;
8060;Torquil;Norse;Male;Thor's kettle;
8061;Torr;Old English;Male;From the tower;Tor
8062;Torrance;Irish Gaelic;Male;From the little hills;Tore, Torin, Torr, Torrin, Torry
8063;Toru;Japanese;Male;Sea;
8064;Torunn;Norse;Female;Loved by Thor;
8065;Toshala;Hindu;Female;Satisfied;
8066;Toshi;Japanese;Female;Mirror reflection;Toshie, Toshiko
8067;Toshio;Japanese;Male;Year boy;
8068;Toshiro;Japanese;Male;"Talented, intelligent; sincere";
8069;Toshishiro;Japanese;Male;Wise;
